time,rx_packets,rx_bytes,tx_packets,tx_bytes,bytes,packets,drops,overlimits,BACKLOG
18.38817596435547,31,156982,0,0,0,18718,243,0,0
18.441131830215454,28,159680,0,0,0,18718,243,0,0
18.494041919708252,27,146582,0,0,0,18718,243,0,0
18.5470027923584,33,168698,0,0,0,18718,243,0,0
18.600350856781006,30,159812,0,0,0,18718,243,0,0
18.653149843215942,35,173174,0,0,0,18718,243,0,0
18.707111835479736,31,159878,0,0,0,18718,243,0,0
18.759329795837402,34,180348,0,0,0,18718,243,0,0
18.811492919921875,31,158430,0,0,0,18718,243,0,0
18.863865852355957,28,140856,0,0,0,18718,243,0,0
18.918168783187866,33,175938,0,0,0,18718,243,0,0
18.971356868743896,31,171462,0,0,0,18718,243,0,0
19.023850917816162,32,161392,0,0,0,18718,243,0,0
19.076263904571533,31,159878,0,0,0,18718,243,0,0
19.129579782485962,34,160076,0,0,0,18718,243,0,0
19.18172597885132,31,175806,0,0,0,18718,243,0,0
19.234217882156372,36,235504,0,0,0,18718,243,0,0
19.286370992660522,31,159878,0,0,0,18718,243,0,0
19.338222980499268,33,170146,0,0,0,18718,243,0,0
19.3907687664032,33,152770,0,0,0,18718,243,0,0
19.443609952926636,28,159680,0,0,0,18718,243,0,0
19.497289896011353,32,170080,0,0,0,18718,243,0,0
19.549867868423462,30,156916,0,0,0,18718,243,0,0
19.602252960205078,31,171462,0,0,0,18718,243,0,0
19.654318809509277,34,196284,1,42,0,18760,244,0,0
19.70651078224182,29,156850,1,70,0,18830,245,0,0
19.759674787521362,35,171727,0,0,0,18830,245,0,0
19.8118097782135,34,171660,0,0,0,18830,245,0,0
19.86523199081421,31,168567,0,0,0,18830,245,0,0
19.91792583465576,34,176004,0,0,0,18830,245,0,0
19.97105598449707,33,162906,0,0,0,18830,245,0,0
20.023392915725708,243,558444,0,0,0,18830,245,0,0
20.074914932250977,436,799552,0,0,0,18830,245,0,0
20.12701177597046,427,741038,0,0,0,18830,245,0,0
20.1791729927063,412,641656,0,0,0,18830,245,0,0
20.231103897094727,415,637366,0,0,0,18830,245,0,0
20.2842218875885,418,638916,0,0,0,18830,245,0,0
20.336208820343018,422,656700,0,0,0,18830,245,0,0
20.38797378540039,401,600434,0,0,0,18830,245,0,0
20.439854860305786,409,621090,0,0,0,18830,245,0,0
20.49152398109436,407,610846,0,0,0,18830,245,0,0
20.54340887069702,412,619912,0,0,0,18830,245,0,0
20.595403909683228,417,637570,0,0,0,18830,245,0,0
20.64806079864502,405,603474,0,0,0,18830,245,0,0
20.69990587234497,412,613952,0,0,0,18830,245,0,0
20.75150990486145,395,588550,0,0,0,18830,245,0,0
20.803748846054077,413,615514,0,0,0,18830,245,0,0
20.85542893409729,404,601960,0,0,0,18830,245,0,0
20.90740180015564,405,603474,0,0,0,18830,245,0,0
20.95889377593994,408,608040,0,0,0,18830,245,0,0
21.01185178756714,404,601960,0,0,0,18830,245,0,0
21.06359577178955,407,606430,0,0,0,18830,245,0,0
